epoch,total,pde,ic,seis,bc
12902,2.1514154971e-02,1.6529932618e-01,1.0632277699e-03,8.5866209120e-03,1.2546774931e-02
12903,2.2482100874e-02,1.6562466323e-01,1.1792326113e-03,9.2835221440e-03,1.2542722747e-02
12904,2.2785529494e-02,1.8337401748e-01,1.2624205556e-03,9.0821143240e-03,9.7057959065e-03
12905,2.2753590718e-02,1.9193518162e-01,1.1049634777e-03,8.6984382942e-03,1.0758273304e-02
12906,2.0780809224e-02,1.4874987304e-01,1.1048126034e-03,8.6762346327e-03,1.2180129997e-02
12907,2.1315678954e-02,1.5985687077e-01,1.0406321380e-03,8.6250156164e-03,1.2881238945e-02
12908,2.1002562717e-02,1.5796588361e-01,1.1162625160e-03,8.5232239217e-03,1.1734238826e-02
12909,2.2224400192e-02,1.7827297747e-01,1.1865282431e-03,9.0040471405e-03,8.7957698852e-03
12910,2.3108597845e-02,1.8738760054e-01,1.0451187845e-03,9.1436207294e-03,1.1478367262e-02
12911,2.3647097871e-02,1.8097914755e-01,1.2258040952e-03,1.0110072792e-02,8.2683227956e-03
12912,2.2614073008e-02,1.7660395801e-01,1.1614952236e-03,9.4674583524e-03,8.4095196798e-03
12913,2.2640831769e-02,1.7163494229e-01,1.0866082739e-03,9.0498197824e-03,1.4084612951e-02
12914,2.3104578257e-02,1.7718097568e-01,1.1366574327e-03,8.8315792382e-03,1.6739845276e-02
12915,2.0278412849e-02,1.5393039584e-01,1.0609205347e-03,8.6016217247e-03,7.9935099930e-03
12916,2.0415697247e-02,1.4946234226e-01,1.1366266990e-03,8.7200412527e-03,8.9460285380e-03
12917,2.0858420059e-02,1.5924662352e-01,1.0213134810e-03,8.5454378277e-03,1.0801661760e-02
12918,2.0517155528e-02,1.4795914292e-01,1.0751113296e-03,8.9524816722e-03,8.6740627885e-03
12919,2.1547194570e-02,1.5960858762e-01,1.0691686766e-03,8.4613990039e-03,1.5626117587e-02
12920,2.3299314082e-02,1.7163680494e-01,1.0905296076e-03,8.4264436737e-03,2.3434750736e-02
12921,2.0684879273e-02,1.4753827453e-01,1.0502607329e-03,8.6860358715e-03,1.2229748070e-02
12922,2.1579062566e-02,1.6437472403e-01,1.1182652088e-03,8.6772069335e-03,1.2196089141e-02
12923,2.1606577560e-02,1.6301861405e-01,1.0481362697e-03,8.6644738913e-03,1.3400945812e-02
12924,2.2548265755e-02,1.7533421516e-01,1.2766548898e-03,9.0811066329e-03,1.0717133060e-02
12925,2.2932494059e-02,1.8587762117e-01,1.0386059294e-03,9.2978598550e-03,9.6171619371e-03
12926,2.3798987269e-02,1.7400808632e-01,1.2485281331e-03,1.0220734403e-02,1.0567815043e-02
12927,2.3596659303e-02,1.8153479695e-01,1.1773362057e-03,9.6271745861e-03,1.1933155358e-02
12928,2.3701868951e-02,1.8495617807e-01,1.0454363655e-03,9.2462413013e-03,1.5420884825e-02
12929,2.3251274601e-02,1.9074817002e-01,1.2215267634e-03,9.0699912980e-03,1.0722327977e-02
12930,2.2258795798e-02,1.7807422578e-01,1.1537318351e-03,8.6600165814e-03,1.2062212452e-02
12931,2.2259224206e-02,1.6273565590e-01,1.2299045920e-03,9.0937837958e-03,1.3199968264e-02
12932,2.2371416911e-02,1.8273368478e-01,1.0199948447e-03,9.0283667669e-03,9.2046624050e-03
12933,2.3043867201e-02,1.6649226844e-01,1.1701253243e-03,9.6911843866e-03,1.2798053212e-02
12934,2.3755045608e-02,1.8613043427e-01,1.2353428174e-03,9.3844048679e-03,1.3012626208e-02
12935,2.2443883121e-02,1.8611463904e-01,1.1225229828e-03,8.8027901947e-03,9.6818553284e-03
12936,2.0935803652e-02,1.4725722373e-01,1.0707952315e-03,8.7067205459e-03,1.3693879358e-02
12937,2.1442959085e-02,1.6135627031e-01,1.0709832422e-03,8.5568390787e-03,1.3573034666e-02
12938,2.1327229217e-02,1.6138240695e-01,1.0862551862e-03,8.4212515503e-03,1.3775677420e-02
12939,2.2292522714e-02,1.6857516766e-01,1.2124659261e-03,9.0602822602e-03,1.1859724298e-02
12940,2.2863255814e-02,1.7966705561e-01,1.0337100830e-03,9.1019030660e-03,1.2826061808e-02
12941,2.3227885365e-02,1.6738642752e-01,1.1727397796e-03,9.8347533494e-03,1.2560784817e-02
12942,2.3216260597e-02,1.6977676749e-01,1.3251267374e-03,9.4206351787e-03,1.3983564451e-02
12943,2.2212224081e-02,1.7428925633e-01,1.1644923361e-03,9.1421939433e-03,9.0842265636e-03
12944,2.2386062890e-02,1.8039609492e-01,1.1675746646e-03,9.0072946623e-03,9.2661930248e-03
12945,2.1132331342e-02,1.5982818604e-01,1.0654160287e-03,8.7041808292e-03,1.0869924910e-02
12946,2.0593155175e-02,1.5272799134e-01,1.1575855315e-03,8.9786890894e-03,6.8316068500e-03
12947,2.1511122584e-02,1.6707338393e-01,1.0438761674e-03,8.7567120790e-03,1.0703473352e-02
12948,2.1298734471e-02,1.5411080420e-01,1.1779671768e-03,9.2398952693e-03,8.8490126655e-03
12949,2.2136408836e-02,1.7313851416e-01,1.2806972954e-03,8.8054165244e-03,1.0881909169e-02
12950,2.2413995117e-02,1.8154482543e-01,1.0980167426e-03,8.5055464879e-03,1.3547203504e-02
12951,2.0047128201e-02,1.4841631055e-01,1.0956400074e-03,8.6219869554e-03,7.8952582553e-03
12952,2.1253895015e-02,1.5710331500e-01,1.0564273689e-03,8.6829997599e-03,1.2818011455e-02
12953,2.1080404520e-02,1.6157582402e-01,1.0512175504e-03,8.4970332682e-03,1.1693038046e-02
12954,2.2152561694e-02,1.7257444561e-01,1.1799902422e-03,9.1329272836e-03,9.2289093882e-03
12955,2.2757377476e-02,1.8595810235e-01,1.0515938047e-03,9.1758808121e-03,9.3121277168e-03
12956,2.4034526199e-02,1.7568288743e-01,1.2535317801e-03,9.9964346737e-03,1.3340854086e-02
12957,2.3767471313e-02,1.7602942884e-01,1.2758424273e-03,9.5188971609e-03,1.5116528608e-02
12958,2.2550776601e-02,1.7871184647e-01,1.1314471485e-03,8.9699896052e-03,1.1464999989e-02
12959,2.2381879389e-02,1.7673949897e-01,1.2423687149e-03,8.8177612051e-03,1.1474814266e-02
12960,2.0751941949e-02,1.6014052927e-01,1.0721993167e-03,8.4777185693e-03,9.9963620305e-03
12961,2.0936910063e-02,1.5350963175e-01,1.1647886131e-03,8.7793665007e-03,1.0409331881e-02
12962,2.1727999672e-02,1.6627594829e-01,1.0663738940e-03,8.7552983314e-03,1.2276469730e-02
12963,2.1423233673e-02,1.5399380028e-01,1.1183216702e-03,9.4267893583e-03,8.6204912513e-03
12964,2.2628622130e-02,1.6750830412e-01,1.2529529631e-03,9.1387461871e-03,1.3558377512e-02
12965,2.1815320477e-02,1.7662689090e-01,1.0922602378e-03,8.6012361571e-03,1.0468198918e-02
12966,2.0153962076e-02,1.4822775126e-01,1.1584940366e-03,8.6699090898e-03,7.8679304570e-03
12967,2.0885301754e-02,1.5987920761e-01,1.0339387227e-03,8.5981348529e-03,1.0264262557e-02
12968,2.0849112421e-02,1.5175615251e-01,1.0737550911e-03,8.4250271320e-03,1.3850111514e-02
12969,2.1225901321e-02,1.5905056894e-01,1.0996232741e-03,8.9063234627e-03,9.9077494815e-03
12970,2.2646285594e-02,1.6838397086e-01,1.0283131851e-03,9.0802712366e-03,1.5349650756e-02
12971,2.4478733540e-02,1.7780371010e-01,1.1845468543e-03,9.8087266088e-03,1.7556842417e-02
12972,2.4167701602e-02,1.8678393960e-01,1.3169503072e-03,9.5964586362e-03,1.3305345550e-02
12973,2.3519461975e-02,1.8733200431e-01,1.1897973018e-03,9.5349904150e-03,1.0140497237e-02
12974,2.3642512038e-02,1.9702835381e-01,1.2042028829e-03,9.5133483410e-03,7.8058275394e-03
12975,2.2048372775e-02,1.7348501086e-01,1.0573870968e-03,8.7674222887e-03,1.1972184293e-02
12976,2.0956117660e-02,1.5432567894e-01,1.1796267936e-03,8.9376661927e-03,8.9000454172e-03
12977,2.1710427478e-02,1.6322137415e-01,1.0130294831e-03,8.8201668113e-03,1.3014186174e-02
12978,2.2133521736e-02,1.6638125479e-01,1.2175659649e-03,9.4411354512e-03,8.4501979873e-03
12979,2.3429498076e-02,1.8921573460e-01,1.3007614762e-03,8.9657027274e-03,1.2727382593e-02
12980,2.3727720603e-02,1.9990988076e-01,1.1058589444e-03,8.9215124026e-03,1.2803687714e-02
12981,2.1301096305e-02,1.5488034487e-01,1.0619484819e-03,9.1176796705e-03,1.0359417647e-02
12982,2.1180665120e-02,1.6542616487e-01,1.1502215639e-03,8.8554527611e-03,7.5506027788e-03
12983,2.1472387016e-02,1.6149987280e-01,1.2179929763e-03,8.6816791445e-03,1.1742561124e-02
12984,2.2806944326e-02,1.7281307280e-01,1.3478153851e-03,9.5744673163e-03,8.8607631624e-03
12985,2.3500707000e-02,1.8596273661e-01,1.0851506377e-03,9.4779999927e-03,1.1625464074e-02
12986,2.4033552036e-02,1.8432269990e-01,1.2207778636e-03,9.6512679011e-03,1.3434113935e-02
12987,2.3679424077e-02,1.9291883707e-01,1.2003111187e-03,9.1893980280e-03,1.2039292604e-02
12988,2.3213718086e-02,1.9179782271e-01,1.1888410663e-03,8.8829891756e-03,1.1835992336e-02
12989,2.3663265631e-02,1.9243212044e-01,1.2770593166e-03,8.9408420026e-03,1.3570599258e-02
12990,2.1064762026e-02,1.6381026804e-01,1.0653049685e-03,8.4561249241e-03,1.1077287607e-02
12991,2.1627318114e-02,1.5106227994e-01,1.1620419100e-03,8.9186597615e-03,1.4731789939e-02
12992,2.2128367797e-02,1.7099972069e-01,1.1393146124e-03,8.9144501835e-03,1.1611507274e-02
12993,2.3282993585e-02,1.8556277454e-01,1.2273387983e-03,9.5684509724e-03,8.6358226836e-03
12994,2.3304479197e-02,1.9247278571e-01,1.5397546813e-03,9.2554902658e-03,6.8966406398e-03
12995,2.1964078769e-02,1.8388666213e-01,1.1523000430e-03,8.5347658023e-03,9.1714980081e-03
12996,2.0596520975e-02,1.5256361663e-01,1.0717746336e-03,8.6194202304e-03,1.0355074890e-02
12997,2.1730255336e-02,1.7282892764e-01,1.0806643404e-03,8.6505431682e-03,1.0849946178e-02
12998,2.1787159145e-02,1.8157622218e-01,1.0836089496e-03,8.4493504837e-03,9.9034570158e-03
12999,2.3022422567e-02,1.7991383374e-01,1.1807947885e-03,9.1040637344e-03,1.2807061896e-02
13000,2.2477401420e-02,1.8064959347e-01,1.0134330951e-03,9.0551692992e-03,1.0435240343e-02
13001,2.4265268818e-02,1.8979501724e-01,1.2178665493e-03,9.7736325115e-03,1.2195276096e-02
13002,2.5889514014e-02,2.0862744749e-01,1.4565326273e-03,9.6685923636e-03,1.5995310619e-02
13003,2.5563389063e-02,2.1119812131e-01,1.2503264006e-03,9.4419596717e-03,1.6152027994e-02
13004,2.4923905730e-02,2.0246668160e-01,1.2324856361e-03,9.5474105328e-03,1.4074615203e-02
13005,2.0627187565e-02,1.5463769436e-01,1.0850848630e-03,8.6996480823e-03,9.1376081109e-03
13006,2.0683025941e-02,1.5177990496e-01,1.0564419208e-03,8.6005646735e-03,1.1446061544e-02
13007,2.1659115329e-02,1.6872327030e-01,1.3080784120e-03,8.7392563000e-03,9.5184389502e-03
13008,2.3587703705e-02,1.9112244248e-01,1.3438453898e-03,9.0275425464e-03,1.2364563532e-02
13009,2.3837855086e-02,1.9090247154e-01,1.6754099634e-03,8.9387251064e-03,1.2605673634e-02
13010,2.3732624948e-02,2.0540234447e-01,1.2614349835e-03,8.5881501436e-03,1.2635281309e-02
13011,2.2704787552e-02,1.7073439062e-01,1.2950421078e-03,8.8129658252e-03,1.5316449106e-02
13012,2.2712107748e-02,1.7129808664e-01,1.0220387485e-03,9.4178859144e-03,1.2158006430e-02
13013,2.2123761475e-02,1.6239276528e-01,1.1577877449e-03,9.2467777431e-03,1.1668008752e-02
13014,2.3539520800e-02,1.7807321250e-01,1.0813919362e-03,1.0017296299e-02,1.0224741884e-02
13015,2.4362819269e-02,1.9330792129e-01,1.2071351521e-03,1.0097291321e-02,9.1569200158e-03
13016,2.6537533849e-02,2.0176887512e-01,1.3296864927e-03,1.1109673418e-02,1.1918627657e-02
13017,2.6903916150e-02,2.2619408369e-01,1.5302547254e-03,1.0571990162e-02,9.1837821528e-03
13018,2.5040371343e-02,2.0764611661e-01,1.4709824463e-03,9.9265715107e-03,8.5013052449e-03
13019,2.4293363094e-02,2.0260974765e-01,1.1964379810e-03,9.0820938349e-03,1.3786155730e-02
13020,2.0360540599e-02,1.5333308280e-01,1.0584738338e-03,8.4834676236e-03,9.7016803920e-03
13021,2.1368766204e-02,1.5506647527e-01,1.1265517678e-03,8.6596673355e-03,1.3981915079e-02
13022,2.2401848808e-02,1.6492901742e-01,1.2914751424e-03,9.1849630699e-03,1.2279786170e-02
13023,2.2995354608e-02,1.6148668528e-01,1.4538477408e-03,1.0083489120e-02,9.1132353991e-03
13024,2.2532576695e-02,1.6573455930e-01,1.7860168591e-03,9.5396116376e-03,6.7486534826e-03
13025,2.2736638784e-02,1.7966607213e-01,1.1457550572e-03,8.9527741075e-03,1.2428333052e-02
13026,2.2712625563e-02,1.6179929674e-01,1.1606473709e-03,9.0107554570e-03,1.7660699785e-02
13027,2.3781176656e-02,1.8188595772e-01,1.0762612801e-03,9.3776918948e-03,1.5715911984e-02
13028,2.2634861991e-02,1.8199332058e-01,1.0804103222e-03,8.6418185383e-03,1.3897353783e-02
13029,2.2790418938e-02,1.8354451656e-01,1.1597913690e-03,9.2326980084e-03,9.1610997915e-03
13030,2.2039616480e-02,1.7728191614e-01,1.0207876330e-03,9.1239921749e-03,8.0396151170e-03
13031,2.4087319151e-02,1.9091798365e-01,1.1577375699e-03,9.6823442727e-03,1.1765797623e-02
13032,2.4500293657e-02,1.9485814869e-01,1.1628989596e-03,9.6377357841e-03,1.3528027572e-02
13033,2.4811841547e-02,1.9542047381e-01,1.1060748948e-03,9.6777044237e-03,1.5476644970e-02
13034,2.4665111676e-02,1.8724970520e-01,1.0113202734e-03,1.0176236741e-02,1.3865464367e-02
13035,2.2115606815e-02,1.6642156243e-01,1.2311803875e-03,9.3291327357e-03,9.1225886717e-03
13036,2.1849296987e-02,1.5474362671e-01,1.2113009579e-03,9.8078716546e-03,7.5424439274e-03
13037,2.3066271096e-02,1.6484783590e-01,1.2984186178e-03,9.5624625683e-03,1.3670027256e-02
13038,2.2935461253e-02,1.6028231382e-01,1.2430670904e-03,1.0090200230e-02,1.0466924869e-02
13039,2.2859811783e-02,1.6669997573e-01,1.3455527369e-03,9.1208750382e-03,1.4894726686e-02
13040,2.2787237540e-02,1.8048264086e-01,1.1220308952e-03,8.6615495384e-03,1.4981432818e-02
13041,2.1443221718e-02,1.5149155259e-01,1.0803843616e-03,8.9225564152e-03,1.3874606229e-02
13042,2.2040400654e-02,1.6343557835e-01,1.1745225638e-03,8.7995696813e-03,1.4230751432e-02
13043,2.1054532379e-02,1.5745238960e-01,1.1829938740e-03,8.7837744504e-03,9.7225895151e-03
13044,2.1929090843e-02,1.6787080467e-01,1.2792639900e-03,8.8165486231e-03,1.1176180094e-02
13045,2.1988304332e-02,1.8333207071e-01,1.0295277461e-03,8.7081901729e-03,8.9489566162e-03
13046,2.3316197097e-02,1.9227805734e-01,1.1782181682e-03,9.2330407351e-03,9.6295019612e-03
13047,2.3180924356e-02,1.9315761328e-01,1.0813971749e-03,9.3123586848e-03,8.4454379976e-03
13048,2.2326817736e-02,1.7394402623e-01,1.0893372819e-03,9.4125326723e-03,8.3016036078e-03
13049,2.2984558716e-02,1.7423483729e-01,1.0261257412e-03,9.2601180077e-03,1.4230319299e-02
13050,2.2257165983e-02,1.6300815344e-01,1.0304854950e-03,8.9520215988e-03,1.5558987856e-02
13051,2.1114015952e-02,1.5795625746e-01,1.1513873469e-03,8.8293701410e-03,9.7971418872e-03
13052,2.1538522094e-02,1.6977907717e-01,1.0142286774e-03,8.5215829313e-03,1.2062938884e-02
13053,2.1097043529e-02,1.4835138619e-01,1.1927888263e-03,9.0340143070e-03,1.0972457007e-02
13054,2.2130953148e-02,1.6171620786e-01,1.1570511851e-03,9.0999491513e-03,1.3121007942e-02
13055,2.2019650787e-02,1.7279949784e-01,1.1427092832e-03,8.9704040438e-03,9.8165376112e-03
13056,2.1329198033e-02,1.5293654799e-01,1.0273060761e-03,9.0779839084e-03,1.1743225157e-02
13057,2.2463055328e-02,1.6370500624e-01,1.2563040946e-03,8.7097398937e-03,1.7132073641e-02
13058,2.1378394216e-02,1.6492120922e-01,1.1020599632e-03,8.5708787665e-03,1.1634786613e-02
13059,2.2408200428e-02,1.7804296315e-01,1.4197274577e-03,9.2638013884e-03,6.4650787972e-03
13060,2.3769546300e-02,2.0588727295e-01,1.0564306285e-03,9.2988023534e-03,8.4012467414e-03
13061,2.4543279782e-02,1.8930391967e-01,1.1911971960e-03,1.0136844590e-02,1.1484489776e-02
13062,2.3244373500e-02,1.7638131976e-01,1.1937284144e-03,9.5327124000e-03,1.1948820204e-02
13063,2.2485226393e-02,1.6431829333e-01,1.0851565748e-03,9.0572908521e-03,1.5436043963e-02
13064,2.1607670933e-02,1.6538704932e-01,1.1388415005e-03,8.7547078729e-03,1.1292171665e-02
13065,2.0538959652e-02,1.5291927755e-01,1.0574118933e-03,8.4263775498e-03,1.1492873542e-02
13066,2.1048612893e-02,1.4195232093e-01,1.1588166235e-03,8.9168827981e-03,1.3946138322e-02
13067,2.1297434345e-02,1.5970017016e-01,1.0389842791e-03,8.9340656996e-03,1.0350408964e-02
13068,2.1461285651e-02,1.4791333675e-01,1.1457141954e-03,9.3255359679e-03,1.1528410017e-02
13069,2.1207099780e-02,1.6168186069e-01,1.3108497951e-03,8.9572984725e-03,7.0893098600e-03
13070,2.1865773946e-02,1.7169643939e-01,1.1058683740e-03,8.5064442828e-03,1.3115663081e-02
13071,2.0608790219e-02,1.4586730301e-01,1.1063823476e-03,8.6138872430e-03,1.2482514605e-02
13072,2.1898768842e-02,1.5566045046e-01,1.0093308520e-03,8.8008325547e-03,1.6969440505e-02
13073,2.0607145503e-02,1.4784650505e-01,1.0473108850e-03,8.6567392573e-03,1.1862811632e-02
13074,2.1195979789e-02,1.5937732160e-01,1.0755117983e-03,8.9508872479e-03,9.4035780057e-03
13075,2.1519159898e-02,1.6574847698e-01,1.0755836265e-03,9.0593537316e-03,8.5661793128e-03
13076,2.3679343984e-02,1.7597448826e-01,1.1498908279e-03,1.0077385232e-02,1.0919100605e-02
13077,2.2621538490e-02,1.7255368829e-01,1.2608809629e-03,9.5874648541e-03,8.1867566332e-03
13078,2.3004209623e-02,1.7367754877e-01,1.0970667936e-03,9.1653484851e-03,1.4832300134e-02
13079,2.2022899240e-02,1.7064130306e-01,1.0972304735e-03,8.7256198749e-03,1.2819068506e-02
13080,2.0337961614e-02,1.5320576727e-01,1.0609427700e-03,8.3478577435e-03,1.0662009940e-02
13081,2.0340338349e-02,1.4323495328e-01,1.1602130253e-03,8.6202155799e-03,1.1160792783e-02
13082,2.0861830562e-02,1.6401480138e-01,1.0551495943e-03,8.7162591517e-03,7.6428572647e-03
13083,2.0917106420e-02,1.4956600964e-01,1.1149704223e-03,9.1742528602e-03,8.7648853660e-03
13084,2.1309068426e-02,1.6540275514e-01,1.1533268262e-03,8.8606234640e-03,8.3523662761e-03
13085,2.1345030516e-02,1.7883054912e-01,1.0853755521e-03,8.3095887676e-03,8.9774737135e-03
13086,1.9787820056e-02,1.5001028776e-01,1.0289337952e-03,8.5327560082e-03,6.7937574349e-03
13087,2.2641619667e-02,1.6843740642e-01,1.0625740979e-03,8.6328573525e-03,1.8651651219e-02
13088,2.2851668298e-02,1.9200149179e-01,1.0411763797e-03,8.5700536147e-03,1.2842345051e-02
13089,2.4417536333e-02,2.2196270525e-01,1.1903963750e-03,9.1301444918e-03,7.8188721091e-03
13090,2.8420478106e-02,2.3906931281e-01,1.0300929425e-03,9.4934301451e-03,2.6965344325e-02
13091,2.8689803556e-02,2.4192790687e-01,1.4318367466e-03,1.1289777234e-02,1.0758926161e-02
13092,2.7725392953e-02,2.2712765634e-01,1.3740265276e-03,1.1191491038e-02,1.0434626602e-02
13093,2.5888890028e-02,2.0782025158e-01,1.1372623267e-03,1.0745888576e-02,9.7703188658e-03
13094,2.4392230436e-02,1.9568188488e-01,1.2018533889e-03,9.3787126243e-03,1.4345503412e-02
13095,2.1049829200e-02,1.5880246460e-01,1.0292270454e-03,8.7891295552e-03,1.0223473422e-02
13096,1.9952777773e-02,1.4393523335e-01,1.0632332414e-03,8.6214654148e-03,8.9801624417e-03
13097,2.1923420951e-02,1.6220095754e-01,1.0636274237e-03,9.0180495754e-03,1.2853902765e-02
13098,2.2350810468e-02,1.6057467461e-01,1.2387159513e-03,9.9583454430e-03,7.5556281954e-03
13099,2.2929692641e-02,1.7612719536e-01,1.3217470841e-03,9.3938531354e-03,1.0193082504e-02
13100,2.3514397442e-02,1.8269161880e-01,1.1413255706e-03,8.7255518883e-03,1.8452178687e-02
13101,2.0797604695e-02,1.5237930417e-01,1.0906812968e-03,8.6278114468e-03,1.1563879438e-02
13102,2.1810112521e-02,1.6137939692e-01,1.0329717770e-03,8.8240467012e-03,1.4128764160e-02
13103,2.1702351049e-02,1.7024290562e-01,1.0360891465e-03,8.7664211169e-03,1.0896064341e-02
13104,2.2749859840e-02,1.7693266273e-01,1.1547370814e-03,9.0209580958e-03,1.2822265737e-02
13105,2.2472260520e-02,1.8045324087e-01,1.0455822339e-03,8.9829936624e-03,1.0829481296e-02
13106,2.2710036486e-02,1.7083279788e-01,1.1503649876e-03,9.5311412588e-03,1.0537747294e-02
13107,2.2127270699e-02,1.7216798663e-01,1.2960127788e-03,9.0665090829e-03,8.9536448941e-03
13108,2.2673165426e-02,1.8196298182e-01,1.1492455378e-03,8.8505130261e-03,1.2034362182e-02
13109,2.3741167039e-02,1.9953416288e-01,1.2438949198e-03,9.2007238418e-03,9.8646245897e-03
13110,2.3813577369e-02,2.0206198096e-01,1.0465166997e-03,8.6941644549e-03,1.4873081818e-02
13111,2.3310150951e-02,1.8223068118e-01,1.2072749669e-03,9.3922577798e-03,1.1470893398e-02
13112,2.3979134858e-02,1.8692477047e-01,1.0938722407e-03,9.2010088265e-03,1.6652099788e-02
13113,2.2155897692e-02,1.6423879564e-01,1.2614740990e-03,9.8637379706e-03,5.6399931200e-03
13114,2.2417461500e-02,1.6878369451e-01,1.2729128357e-03,9.2006940395e-03,1.1096872389e-02
13115,2.1912159398e-02,1.8094342947e-01,1.1030982714e-03,8.5526760668e-03,9.9911838770e-03
13116,2.0328756422e-02,1.4331616461e-01,1.1090717744e-03,8.5744913667e-03,1.1763255112e-02
13117,2.1270016208e-02,1.5581808984e-01,1.0737446137e-03,8.5860127583e-03,1.4014341868e-02
13118,2.0037915558e-02,1.4655368030e-01,1.0910646524e-03,8.4619913250e-03,9.7651714459e-03
13119,2.1091861650e-02,1.5581323206e-01,1.2018973939e-03,8.6375195533e-03,1.1561843567e-02
13120,2.1374721080e-02,1.6676658392e-01,1.0268024635e-03,8.5637476295e-03,1.1553935707e-02
13121,2.2085312754e-02,1.6728755832e-01,1.1724751676e-03,9.3081761152e-03,9.1909840703e-03
13122,2.2912494838e-02,1.6813257337e-01,1.2384300353e-03,9.1671422124e-03,1.5112437308e-02
13123,2.1892931312e-02,1.7194832861e-01,1.0880706832e-03,9.0681836009e-03,8.8374763727e-03
13124,2.1782640368e-02,1.7224027216e-01,1.1126659811e-03,8.9855790138e-03,8.5017690435e-03
13125,2.1370174363e-02,1.5789739788e-01,9.9739234429e-04,8.4935426712e-03,1.5237743035e-02
13126,2.0618120208e-02,1.4497680962e-01,1.0777818970e-03,8.6188092828e-03,1.2992832810e-02
13127,2.0959137008e-02,1.6216345131e-01,1.0611857288e-03,8.4519051015e-03,1.0983280838e-02
13128,2.0441431552e-02,1.4971069992e-01,1.1720889015e-03,8.9224725962e-03,7.1789384820e-03
13129,2.1436568350e-02,1.6553755105e-01,1.1908933520e-03,8.8425613940e-03,9.0514877811e-03
13130,2.1478811279e-02,1.7727020383e-01,1.0904844385e-03,8.5848392919e-03,8.1533864141e-03
13131,2.0267074928e-02,1.4874428511e-01,1.0381833417e-03,8.7444800884e-03,8.6553432047e-03
13132,2.1465618163e-02,1.5945678949e-01,1.0710282950e-03,8.5174422711e-03,1.4672131278e-02
13133,2.0876176655e-02,1.6396224499e-01,1.1321469210e-03,8.3060795441e-03,1.0524146259e-02
